"Time","Subsystem #1|Branch Currents|MAINIA","Subsystem #1|Branch Currents|MAINIB","Subsystem #1|Branch Currents|MAINIC","Subsystem #1|Node Voltages|S1) M1","Subsystem #1|Node Voltages|S1) M2","Subsystem #1|Node Voltages|S1) M3"
0.0291655,-0.1067141667,0.02664487436,0.06134770438,-0.8024365902,-8.794951439,9.613359451
0.02933216,-0.1053248495,0.0138730621,0.07158402354,-0.1301220655,-9.157352448,9.303099632
0.02949882,-0.1034619957,0.001056661131,0.08146855235,0.542791605,-9.483733177,8.956157684
0.02966548,-0.1011432782,-0.01174102724,0.09095966816,1.213495255,-9.772723198,8.573969841
0.02983214,-0.09838941693,-0.02445763908,0.1000195891,1.879636526,-10.02330494,8.157878876
0.0299988,-0.095223248,-0.03703286871,0.1086142808,2.538529158,-10.23443508,7.709529877
0.03016546,-0.09167035669,-0.04940846562,0.116714254,3.187571764,-10.40526199,7.230672359
0.03033212,-0.08775787801,-0.06152880564,0.1242938936,3.82421422,-10.53508377,6.723157883
0.03049878,-0.08351495117,-0.07334125787,0.131332323,4.445917606,-10.62335682,6.188987255
0.03066544,-0.07897137105,-0.08479674906,0.1378124654,5.050189495,-10.66970539,5.630276203
0.0308321,-0.07415696979,-0.09584984183,0.1437206417,5.634631634,-10.67392349,5.049223423
0.03099876,-0.06910154223,-0.1064591184,0.1490466893,6.196912766,-10.63596916,4.448121548
0.03116542,-0.06383409351,-0.1165871024,0.1537833661,6.734784126,-10.55598831,3.829367399
0.03133208,-0.05838209018,-0.1262002885,0.1579253972,7.246106625,-10.4342804,3.195399284
0.03149874,-0.05277133361,-0.1352693886,0.1614697278,7.728847027,-10.27130699,2.548719883
0.0316654,-0.04702587798,-0.1437689215,0.1644148082,8.181073189,-10.0677042,1.891895056
0.03183206,-0.04116750136,-0.1516767591,0.1667599231,8.600976944,-9.824257851,1.227523804
0.03199872,-0.03521580622,-0.1589742154,0.168505013,8.986879349,-9.541920662,0.5582370162
0.03216538,-0.02918837033,-0.1656453162,0.1696504951,9.33723259,-9.221803665,-0.11329633
0.03233204,-0.02310075425,-0.1716764867,0.1701965332,9.650632858,-8.865169525,-0.7844039798
0.0324987,-0.01696709916,-0.1770567,0.1701440215,9.92572403,-8.473534584,-1.452209353
0.03266536,-0.01079975627,-0.1817761958,0.1694929302,10.16159153,-8.048290253,-2.114404678
0.03283202,-0.004609743599,-0.1858258843,0.1682421118,10.35724354,-7.591189861,-2.76823616
0.03299868,0.001592471963,-0.1891979724,0.1663907319,10.51191139,-7.104062557,-3.411101341
0.03316534,0.007796663791,-0.1918850541,0.1639377624,10.62499714,-6.588836193,-4.040463924
0.033332,0.01399194915,-0.1938807815,0.1608833671,10.6960516,-6.047579765,-4.653804302
0.03349866,0.02016681992,-0.195179075,0.1572282612,10.72479439,-5.482470989,-5.248663902
0.03366532,0.02630865015,-0.1957739592,0.1529741436,10.7111187,-4.895750046,-5.82268858
0.03383198,0.03240313381,-0.1956601888,0.148124665,10.65507984,-4.289748192,-6.373597145
0.03399864,0.03843417764,-0.1948330849,0.1426856369,10.55693436,-3.666901112,-6.899208069
0.0341653,0.04438379034,-0.1932885349,0.136664927,10.41709328,-3.029684305,-7.397458553
0.03433196,0.05023177341,-0.1910234243,0.1300736517,10.23613548,-2.380616426,-7.866401672
0.03449862,0.05595580488,-0.1880363524,0.1229262948,10.01480675,-1.722282887,-8.304196358
0.03466528,0.06153133884,-0.1843272746,0.1152409315,9.754011154,-1.057291508,-8.709136963
0.03483194,0.0669318065,-0.1798983216,0.1070396304,9.45479393,-0.38825804,-9.079649925
0.0349986,0.07212906331,-0.1747543216,0.09834874421,9.118353844,0.2821832895,-9.414294243
0.03516526,0.07709358633,-0.1689030975,0.08919887245,8.74612999,0.9512069225,-9.711680412
0.03533192,0.08179548383,-0.1623571217,0.07962568849,8.339391708,1.616586924,-9.970846176
0.03549858,0.08620366454,-0.1551307589,0.06966787577,7.899879456,2.275452137,-10.19066429
0.03566524,0.09028705955,-0.1472424269,0.05936829001,7.429293156,2.92530942,-10.37033653
0.0358319,0.09401565045,-0.1387154013,0.04877369106,6.929492474,3.56360507,-10.50916767
0.03599856,0.09736084193,-0.1295774877,0.03793401271,6.402464867,4.187823772,-10.6066246
0.03616522,0.1002958417,-0.1198611856,0.02690203302,5.850279331,4.795527935,-10.6623497
0.03633188,0.1027967855,-0.1096039489,0.01573302597,5.275102615,5.384341717,-10.67613125
0.03649854,0.1048430204,-0.09884801507,0.004483776633,4.679198742,5.951942921,-10.64791012
0.0366652,0.106417194,-0.08763976395,-0.006787825376,4.064903736,6.496113777,-10.57780552
0.03683186,0.107506074,-0.07602959126,-0.01802380197,3.434613943,7.01472187,-10.46608067
0.03699852,0.1081009358,-0.06407163292,-0.02916686982,2.79080677,7.505720139,-10.31317139
0.03716518,0.1081972644,-0.05182282627,-0.04016074538,2.136002779,7.967174053,-10.11966228
