"Time","Subsystem #1|Branch Currents|MAINIA","Subsystem #1|Branch Currents|MAINIB","Subsystem #1|Branch Currents|MAINIC","Subsystem #1|Node Voltages|S1) M1","Subsystem #1|Node Voltages|S1) M2","Subsystem #1|Node Voltages|S1) M3"
0.01783262,-0.05065044388,0.1902516633,-0.1295496225,-10.14847183,2.10782218,8.051901817
0.01799928,-0.05641385913,0.1871024966,-0.1222171932,-9.910627365,1.44644773,8.476202965
0.01816594,-0.06202478334,0.183229506,-0.1143461168,-9.63372612,0.7794977427,8.866970062
0.0183326,-0.06745559722,0.1786354184,-0.1059601381,-9.318886757,0.1096034497,9.222686768
0.01849926,-0.07267697901,0.1733255833,-0.09708712995,-8.967370987,-0.5606033206,9.541985512
0.01866592,-0.07765875012,0.1673093587,-0.08775991946,-8.580674171,-1.228302956,9.823540688
0.01883258,-0.08236987144,0.1605992466,-0.07801532745,-8.160179138,-1.891183853,10.06642151
0.01899924,-0.08677839488,0.1532105356,-0.06789394468,-7.707579613,-2.546570063,10.26964378
0.0191659,-0.09085319936,0.1451632828,-0.05744031072,-7.224667072,-3.191890478,10.43242455
0.01933256,-0.09456383437,0.1364818066,-0.04670264944,-6.713333607,-3.824625731,10.55413818
0.01949922,-0.09788193554,0.1271956414,-0.03573240712,-6.175596714,-4.442279339,10.63430691
0.01966588,-0.1007814705,0.1173391119,-0.02458369918,-5.61359787,-5.042400837,10.67261887
0.01983254,-0.1032389328,0.1069509983,-0.01331267692,-5.029547215,-5.622643471,10.66893291
0.0199992,-0.1052343622,0.09607492387,-0.001976881409,-4.425729752,-6.180733681,10.62326813
0.02016586,-0.1067516282,0.08475890756,0.009365274571,-3.804526806,-6.714472294,10.53580284
0.02033252,-0.1077784821,0.07305453718,0.02065552399,-3.168373346,-7.221781254,10.40689087
0.02049918,-0.1083071008,0.0610168092,0.03183644265,-2.519744396,-7.700684547,10.23703098
0.02066584,-0.1083343476,0.04870380089,0.04285201058,-1.861174583,-8.149300575,10.02688217
0.0208325,-0.1078614965,0.03617572784,0.05364825204,-1.195233703,-8.565865517,9.77725029
0.02099916,-0.1068942994,0.02349434234,0.06417378038,-0.5245181918,-8.948745728,9.489094734
0.02116582,-0.1054429412,0.01072245464,0.07438042015,0.14834705,-9.296425819,9.163527489
0.02133248,-0.1035215929,-0.002076852135,0.08422346413,0.8207198977,-9.607521057,8.801807404
0.02149914,-0.1011489406,-0.01484057866,0.09366253018,1.489746213,-9.88068676,8.405447006
0.0216658,-0.09834618866,-0.02750718035,0.1026609465,2.153174639,-10.11502075,7.975802422
0.02183246,-0.09513636678,-0.04001734406,0.1111856997,2.808267832,-10.30952835,7.514610767
0.02199912,-0.0915453732,-0.05231374875,0.1192084551,3.452436209,-10.46342945,7.023682594
0.02216578,-0.08760033548,-0.06434190273,0.1267046481,4.083163261,-10.5761013,6.504920959
0.02233244,-0.08333054185,-0.07605032623,0.1336544603,4.697928905,-10.6470747,5.960376263
0.0224991,-0.07876557857,-0.08739113808,0.1400416791,5.294259548,-10.67603397,5.392207146
0.02266576,-0.07393472642,-0.09832026064,0.1458532065,5.8697896,-10.66283417,4.802633286
0.02283242,-0.06886720657,-0.1087975577,0.1510795802,6.422218323,-10.60748863,4.193972111
0.02299908,-0.06359129399,-0.1187868714,0.1557139456,6.949335575,-10.5102129,3.568654776
0.02316574,-0.0581334345,-0.1282561421,0.1597512364,7.449044704,-10.37136745,2.929143667
0.0233324,-0.05251856148,-0.1371772885,0.1631884873,7.919354916,-10.19148731,2.277964592
0.02349906,-0.04676961899,-0.145525977,0.1660241634,8.358387947,-9.971291542,1.617718577
0.02366572,-0.04090741277,-0.1532809287,0.1682572216,8.764389992,-9.711639404,0.9510263205
0.02383238,-0.03495062143,-0.1604241431,0.1698871404,9.135742188,-9.413546562,0.2805289626
0.02399904,-0.02891597152,-0.1669402868,0.17091389,9.470954895,-9.078195572,-0.3911004663
0.0241657,-0.02281827107,-0.1728161424,0.1713370681,9.768588066,-8.707008362,-1.060994506
0.02433236,-0.01667139679,-0.1780411005,0.1711575538,10.02766323,-8.301235199,-1.726920724
0.02449902,-0.01048693992,-0.1826050729,0.1703740656,10.24700165,-7.862635612,-2.385929823
0.02466568,-0.00427563861,-0.18649894,0.1689849198,10.42578602,-7.39290905,-3.03550601
0.02483234,0.001951879123,-0.189714849,0.1669892222,10.56330204,-6.893935204,-3.673052073
0.024999,0.008185096085,-0.1922454238,0.1643860489,10.6590147,-6.367721081,-4.296020508
0.02516566,0.014412947,-0.1940836459,0.1611749679,10.71256447,-5.816363811,-4.901951313
0.02533232,0.02062319592,-0.1952231228,0.1573569924,10.72375202,-5.242062092,-5.488442421
0.02549898,0.02680230327,-0.1956579238,0.1529345959,10.69253635,-4.647109985,-6.0531497
0.02566564,0.03293502703,-0.1953823715,0.1479118019,10.61906719,-4.033883095,-6.593846321
