Time,Absolute Ia,Absolute Ib,Absolute Ic,Fault
0.3558191,0.0004197330563,0.04016790539,0.3093110025,Yes
0.35598576,0.04105527699,0.03566063941,0.3218348324,Yes
0.35615242,0.08122228831,0.03135426342,0.3324374259,Yes
0.35631908,0.1208731458,0.02734846808,0.3411051333,Yes
0.35648574,0.1599704176,0.02372510917,0.3478545547,Yes
0.3566524,0.1984828413,0.02055180445,0.3527257442,Yes
0.35681906,0.2363794893,0.0178764984,0.3557849824,Yes
0.35698572,0.2736241817,0.01572276279,0.3571228385,Yes
0.35715238,0.3101747334,0.01409350988,0.3568448424,Yes
0.35731904,0.3459808826,0.01296877675,0.3550710082,Yes
0.3574857,0.3809774518,0.01230469532,0.3519332409,Yes
0.35765236,0.415081948,0.01203927398,0.3475672007,Yes
0.35781902,0.4481956363,0.01209453773,0.342108041,Yes
0.35798568,0.4802020192,0.01237533242,0.3356872499,Yes
0.35815234,0.5109645724,0.01277484279,0.3284265697,Yes
0.358319,0.5403285623,0.01318219118,0.3204340935,Yes
0.35848566,0.5681222677,0.0134840887,0.3118019104,Yes
0.35865232,0.5941593647,0.01356704906,0.3026025593,Yes
0.35881898,0.6182428598,0.01332431473,0.2928853035,Yes
0.35898564,0.640168786,0.01266137324,0.282677561,Yes
0.3591523,0.6597294211,0.01149796043,0.271985203,Yes
0.35931896,0.6767192483,0.009771757759,0.2607915401,Yes
0.35948562,0.6909430623,0.007442438975,0.2490594983,Yes
0.35965228,0.7022197247,0.004492668901,0.2367362529,Yes
0.35981894,0.7103859186,0.0009298645309,0.2237568349,Yes
0.3599856,0.7153027058,0.003213879419,0.2100485414,Yes
0.36015226,0.7168624401,0.007882989943,0.1955359131,Yes
0.36031892,0.7149899602,0.01300093438,0.1801455617,Yes
0.36048558,0.7096452117,0.01847115718,0.1638121158,Yes
0.36065224,0.7008261681,0.02417953685,0.1464836299,Yes
0.3608189,0.6885699034,0.03000014648,0.1281248182,Yes
0.36098556,0.6729513407,0.03580023348,0.1087205335,Yes
0.36115222,0.6540826559,0.04144308716,0.08828039467,Yes
0.36131888,0.6321097016,0.04679210111,0.06684086472,Yes
0.36148554,0.6072087288,0.05171702057,0.04446533695,Yes
0.3616522,0.5795835257,0.05609932914,0.02124502137,Yes
0.36181886,0.5494602323,0.05983508378,0.002701432211,Yes
0.36198552,0.5170809627,0.06283762306,0.02722991817,Yes
0.36215218,0.4826985896,0.06504103541,0.05217294767,Yes
0.36231884,0.4465726018,0.0664023906,0.07734324038,Yes
0.3624855,0.4089640081,0.06690309197,0.1025385037,Yes
0.36265216,0.3701284826,0.06654807925,0.1275453418,Yes
0.36281882,0.3303120434,0.06536508352,0.1521436125,Yes
0.36298548,0.289748013,0.06340415031,0.1761124134,Yes
0.36315214,0.2486540377,0.06073629111,0.1992356926,Yes
0.3633188,0.2072288394,0.05745042115,0.2213059962,Yes
0.36348546,0.1656492203,0.05364983529,0.2421290278,Yes
0.36365212,0.1240699962,0.04944867641,0.261528343,Yes
0.36381878,0.08262453973,0.04496983811,0.2793495357,Yes
0.36398544,0.04142481461,0.04034054652,0.295462966,Yes
0.3641521,0.0005620932207,0.03568700701,0.3097659051,Yes
0.36431876,0.03989109397,0.0311302226,0.3221842647,Yes
0.36448542,0.07987720519,0.02678333968,0.3326735795,Yes
0.36465208,0.1193506122,0.02274790965,0.3412200212,Yes
0.36481874,0.1582744271,0.01910906658,0.3478390276,Yes
0.3649854,0.1966170371,0.01593313366,0.3525723517,Yes
0.36515206,0.1823635995,0.002413128735,0.3435873389,Yes
0.36531872,0.1485217065,0.0275780037,0.3249103725,Yes
0.36548538,0.1194856539,0.04842139408,0.3123183846,Yes
0.36565204,0.08998770267,0.06397647411,0.2982697785,Yes
0.3658187,0.04867167771,0.08373852819,0.2816621363,Yes
0.36598536,0.009854212403,0.1002954692,0.2705363035,Yes
0.36615202,0.01257941499,0.1027004644,0.2654703557,Yes
0.36631868,0.02523312345,0.1002778336,0.2646515965,Yes
0.36648534,0.03201998025,0.09911584109,0.2672182024,Yes
0.366652,0.02836749889,0.09162890911,0.2697369456,Yes
0.36681866,0.0226232782,0.08284716308,0.2690529823,Yes
0.36698532,0.02752092853,0.08446410298,0.262773782,Yes
0.36715198,0.03951970115,0.09195118397,0.2489475459,Yes
0.36731864,0.05330265686,0.09928435087,0.2296091467,Yes
0.3674853,0.07249306142,0.1100343317,0.2092830241,Yes
0.36765196,0.09151899815,0.1201801375,0.1913580894,Yes
0.36781862,0.09845516086,0.120884724,0.1785410345,Yes
0.36798528,0.09547522664,0.1145222709,0.1722285002,Yes
0.36815194,0.08971090615,0.1050091758,0.1715878844,Yes
0.3683186,0.08055387437,0.08976048231,0.174406752,Yes
0.36848526,0.07224690914,0.0722130388,0.1764304042,Yes
0.36865192,0.07395822555,0.06041687727,0.1733768135,Yes
0.36881858,0.0844694227,0.05373030528,0.165041998,Yes
0.36898524,0.09802091122,0.04809002578,0.1526888311,Yes
0.3691519,0.1133351773,0.04453556612,0.1364605576,Yes
0.36931856,0.1248586327,0.04241612554,0.1191878542,Yes
0.36948522,0.1248120591,0.03691632301,0.104798615,Yes
0.36965188,0.1150661707,0.02656629123,0.09313585609,Yes
0.36981854,0.1010247692,0.0136633236,0.08319777995,Yes
0.3699852,0.0844495669,0.0002667194931,0.07507970929,Yes
0.37015186,0.07047636807,0.0139835421,0.06596121192,Yes
0.37031852,0.06599752605,0.02582537197,0.0534215495,Yes
0.37048518,0.07070381939,0.03573663905,0.0395238474,Yes
0.37065184,0.08031538129,0.04520855471,0.02538596466,Yes
0.3708185,0.09122498333,0.05553407967,0.01056660246,Yes
0.37098516,0.09832210839,0.06792715192,0.001887983177,Yes
0.37115182,0.09746439755,0.08398467302,0.009654767811,Yes
0.37131848,0.08883488178,0.1036721319,0.01508092135,Yes
0.37148514,0.07438480854,0.1239404604,0.02005697228,Yes
0.3716518,0.05740609765,0.1417016238,0.02543960698,Yes
0.37181846,0.0432321094,0.1562119722,0.03397133201,Yes
0.37198512,0.03517245501,0.1669225395,0.04672853649,Yes
0.37215178,0.03247748688,0.1730848104,0.06194518134,Yes
0.37231844,0.0327914916,0.1765944064,0.07842116058,Yes
0.3724851,0.03312351182,0.1810913533,0.09404245019,Yes
0.37265176,0.03140480071,0.1880972832,0.1053116247,Yes
0.37281842,0.02509383671,0.1988578439,0.111143522,Yes
0.37298508,0.01421552058,0.2130570859,0.1130705178,Yes
0.37315174,0.0009931985987,0.2287839949,0.1120551452,Yes
0.3733184,0.01037100796,0.243746832,0.1098695844,Yes
0.37348506,0.01662391424,0.2561109662,0.1094606072,Yes
0.37365172,0.01743079163,0.2639725506,0.1123494655,Yes
